month,node_id,symbol,value,era,in_universe,stamp_session
2024-09,co:us:AFRM,AFRM,0.6408583834090441,reconstruction,True,2024-09-30
2024-09,co:us:AXP,AXP,0.686688230931929,reconstruction,True,2024-09-30
2024-09,co:us:COF,COF,0.658005988599373,reconstruction,True,2024-09-30
2024-09,co:us:FI,FI,0.4860295592275457,reconstruction,True,2024-09-30
2024-09,co:us:FIS,FIS,0.523169181778476,reconstruction,True,2024-09-30
2024-09,co:us:FLYW,FLYW,0.42719717366389875,reconstruction,True,2024-09-30
2024-09,co:us:FOUR,FOUR,0.7234808188980125,reconstruction,True,2024-09-30
2024-09,co:us:FUTU,FUTU,0.39754578552331576,reconstruction,True,2024-09-30
2024-09,co:us:GPN,GPN,0.6968939191313263,reconstruction,True,2024-09-30
2024-09,co:us:HOOD,HOOD,0.6254757183196711,reconstruction,True,2024-09-30
2024-09,co:us:JKHY,JKHY,0.4009749480653517,reconstruction,True,2024-09-30
2024-09,co:us:MA,MA,0.516624543484242,reconstruction,True,2024-09-30
2024-09,co:us:MQ,MQ,0.8073590829742919,reconstruction,True,2024-09-30
2024-09,co:us:PYPL,PYPL,0.5821488636299282,reconstruction,True,2024-09-30
2024-09,co:us:SOFI,SOFI,0.7983653774230735,reconstruction,True,2024-09-30
2024-09,co:us:SYF,SYF,0.6793591647733618,reconstruction,True,2024-09-30
2024-09,co:us:TOST,TOST,0.6337016574042497,reconstruction,True,2024-09-30
2024-09,co:us:UPST,UPST,0.49788239702433856,reconstruction,True,2024-09-30
2024-09,co:us:V,V,0.44190016158238593,reconstruction,True,2024-09-30
2024-09,co:us:WU,WU,0.2583776655835736,reconstruction,True,2024-09-30
2024-09,co:us:XYZ,XYZ,0.7758208047260864,reconstruction,True,2024-09-30
